entry,at,order
"""JX @ FyGMR6dWT2"" raises with 200",2020-05-26T05:05:55.933Z,159046955594028
"flop:  [9♦, 6♦, Q♦]",2020-05-26T05:05:41.752Z,159046954175911
"""hongs69hd @ LhcBZogSKG"" folds",2020-05-26T05:05:40.341Z,159046954034973
"""JX @ FyGMR6dWT2"" calls with 100",2020-05-26T05:05:37.168Z,159046953717518
"""Stan @ lwiW-t2sVv"" folds",2020-05-26T05:05:33.137Z,159046953314476
"""tony fan @ p3_IcGuTc5"" folds",2020-05-26T05:05:31.679Z,159046953168618
"""KK @ 5QLP6000is"" calls with 100",2020-05-26T05:05:24.747Z,159046952475504
"""malus @ 8ncrrd9vZR"" calls with 100",2020-05-26T05:05:22.133Z,159046952214096
"""HY @ WjguWMZ0YF"" folds",2020-05-26T05:05:19.508Z,159046951951512
"""Han @ 3hG8ljWG9A"" folds",2020-05-26T05:05:18.044Z,159046951805167
"""Hairuo @ 2TqO4yld6n"" raises with 100",2020-05-26T05:05:14.876Z,159046951488393
"""hongs69hd @ LhcBZogSKG"" calls with 20",2020-05-26T05:05:11.438Z,159046951144572
"""JX @ FyGMR6dWT2"" calls with 20",2020-05-26T05:05:08.767Z,159046950877449
"""Stan @ lwiW-t2sVv"" posts a big blind of 20",2020-05-26T05:05:04.547Z,159046950455620
"""tony fan @ p3_IcGuTc5"" posts a small blind of 10",2020-05-26T05:05:04.547Z,159046950455618
"Your hand is 2♦, 4♥",2020-05-26T05:05:04.547Z,159046950455611
"-- starting hand #63 (dealer: ""KK @ 5QLP6000is"") --",2020-05-26T05:05:04.547Z,159046950455595
"""hongs69hd @ LhcBZogSKG"" shows a K♦, 3♥.",2020-05-26T05:05:00.324Z,159046950033144
"""Hairuo @ 2TqO4yld6n"" shows a 8♠, 2♠.",2020-05-26T05:04:58.367Z,159046949837530
"-- ending hand #62 --",2020-05-26T05:04:55.976Z,159046949598483
"""JX @ FyGMR6dWT2"" wins 1790 with Pair, 8's (hand: A♥, 8♦)",2020-05-26T05:04:55.976Z,159046949598478
"""HY @ WjguWMZ0YF"" checks",2020-05-26T05:04:55.067Z,159046949507426
"""JX @ FyGMR6dWT2"" checks",2020-05-26T05:04:52.933Z,159046949294045
"river: 6♣, 8♣, 4♦, J♥ [Q♠]",2020-05-26T05:04:34.399Z,159046947440772
"""HY @ WjguWMZ0YF"" checks",2020-05-26T05:04:33.481Z,159046947348922
"""JX @ FyGMR6dWT2"" checks",2020-05-26T05:04:31.471Z,159046947147975
"turn: 6♣, 8♣, 4♦ [J♥]",2020-05-26T05:04:28.063Z,159046946807222
"""Hairuo @ 2TqO4yld6n"" folds",2020-05-26T05:04:26.654Z,159046946666100
"""hongs69hd @ LhcBZogSKG"" folds",2020-05-26T05:04:13.634Z,159046945364157
"""JX @ FyGMR6dWT2"" calls with 590",2020-05-26T05:04:10.087Z,159046945009518
"""Stan @ lwiW-t2sVv"" folds",2020-05-26T05:04:06.292Z,159046944630017
"""HY @ WjguWMZ0YF"" raises with 590",2020-05-26T05:03:45.375Z,159046942538256
"""Hairuo @ 2TqO4yld6n"" calls with 20",2020-05-26T05:03:41.716Z,159046942172370
"""hongs69hd @ LhcBZogSKG"" calls with 20",2020-05-26T05:03:40.746Z,159046942075359
"""JX @ FyGMR6dWT2"" calls with 20",2020-05-26T05:03:38.914Z,159046941892101
"""Stan @ lwiW-t2sVv"" calls with 20",2020-05-26T05:03:33.642Z,159046941365016
"flop:  [6♣, 8♣, 4♦]",2020-05-26T05:03:29.529Z,159046940953652
"""Han @ 3hG8ljWG9A"" folds",2020-05-26T05:03:28.121Z,159046940812840
"""Hairuo @ 2TqO4yld6n"" calls with 100",2020-05-26T05:03:27.167Z,159046940717436
"""hongs69hd @ LhcBZogSKG"" calls with 100",2020-05-26T05:03:25.288Z,159046940529602
"""JX @ FyGMR6dWT2"" calls with 100",2020-05-26T05:03:23.295Z,159046940330291
"""Stan @ lwiW-t2sVv"" calls with 100",2020-05-26T05:03:20.462Z,159046940046939
"""tony fan @ p3_IcGuTc5"" folds",2020-05-26T05:03:11.109Z,159046939111935
"""KK @ 5QLP6000is"" folds",2020-05-26T05:03:09.646Z,159046938965432
"""malus @ 8ncrrd9vZR"" folds",2020-05-26T05:03:06.244Z,159046938625142
"""HY @ WjguWMZ0YF"" raises with 100",2020-05-26T05:03:05.279Z,159046938528668
"""Han @ 3hG8ljWG9A"" calls with 20",2020-05-26T05:03:01.667Z,159046938167410
"""Hairuo @ 2TqO4yld6n"" calls with 20",2020-05-26T05:02:58.709Z,159046937871736
"""hongs69hd @ LhcBZogSKG"" calls with 20",2020-05-26T05:02:56.765Z,159046937677408
"""JX @ FyGMR6dWT2"" calls with 20",2020-05-26T05:02:54.776Z,159046937478352
"""Stan @ lwiW-t2sVv"" calls with 20",2020-05-26T05:02:51.841Z,159046937184912
"""tony fan @ p3_IcGuTc5"" posts a big blind of 20",2020-05-26T05:02:44.709Z,159046936471737
"""KK @ 5QLP6000is"" posts a small blind of 10",2020-05-26T05:02:44.709Z,159046936471736
"Your hand is J♦, 5♥",2020-05-26T05:02:44.709Z,159046936471727
"-- starting hand #62 (dealer: ""malus @ 8ncrrd9vZR"") --",2020-05-26T05:02:44.709Z,159046936471714
"The player ""Dany @ AYv-mnjXoa"" quits the game with a stack of 1460.",2020-05-26T05:02:44.709Z,159046936471713
"The player ""Stan @ lwiW-t2sVv"" joined the game with a stack of 2000.",2020-05-26T05:02:44.709Z,159046936471709
"""Hairuo @ 2TqO4yld6n"" shows a 8♣, 8♠.",2020-05-26T05:02:38.735Z,159046935874290
"-- ending hand #61 --",2020-05-26T05:02:37.193Z,159046935720135
"""KK @ 5QLP6000is"" wins 360 with Two Pair, K's & Q's (hand: 6♦, Q♦)",2020-05-26T05:02:37.193Z,159046935720130
"""malus @ 8ncrrd9vZR"" folds",2020-05-26T05:02:35.780Z,159046935578717
"""Hairuo @ 2TqO4yld6n"" calls with 20",2020-05-26T05:02:34.020Z,159046935402770
"""KK @ 5QLP6000is"" calls with 20",2020-05-26T05:02:32.235Z,159046935224274
"""malus @ 8ncrrd9vZR"" checks",2020-05-26T05:02:30.101Z,159046935010924
"river: K♦, 4♠, 10♠, Q♥ [K♥]",2020-05-26T05:02:27.814Z,159046934782693
"""Hairuo @ 2TqO4yld6n"" checks",2020-05-26T05:02:26.905Z,159046934691348
"""KK @ 5QLP6000is"" checks",2020-05-26T05:02:25.264Z,159046934527299
"""malus @ 8ncrrd9vZR"" checks",2020-05-26T05:02:23.307Z,159046934331431
"turn: K♦, 4♠, 10♠ [Q♥]",2020-05-26T05:02:21.241Z,159046934124796
"""Hairuo @ 2TqO4yld6n"" checks",2020-05-26T05:02:20.333Z,159046934034034
"""KK @ 5QLP6000is"" checks",2020-05-26T05:02:18.159Z,159046933816575
"""malus @ 8ncrrd9vZR"" checks",2020-05-26T05:02:15.105Z,159046933511279
"flop:  [K♦, 4♠, 10♠]",2020-05-26T05:02:11.207Z,159046933121571
"""hongs69hd @ LhcBZogSKG"" folds",2020-05-26T05:02:09.798Z,159046932980562
"""KK @ 5QLP6000is"" calls with 100",2020-05-26T05:02:06.871Z,159046932687892
"""malus @ 8ncrrd9vZR"" calls with 100",2020-05-26T05:02:03.420Z,159046932342742
"""Dany @ AYv-mnjXoa"" folds",2020-05-26T05:02:01.946Z,159046932195256
"""HY @ WjguWMZ0YF"" folds",2020-05-26T05:01:59.414Z,159046931942317
"""Han @ 3hG8ljWG9A"" folds",2020-05-26T05:01:57.954Z,159046931796233
"""Hairuo @ 2TqO4yld6n"" raises with 100",2020-05-26T05:01:56.327Z,159046931634221
"""hongs69hd @ LhcBZogSKG"" calls with 20",2020-05-26T05:01:42.428Z,159046930243711
"""JX @ FyGMR6dWT2"" folds",2020-05-26T05:01:36.420Z,159046929642760
"The admin approved the player ""Stan @ lwiW-t2sVv"" participation with a stack of 2000.",2020-05-26T05:01:36.351Z,159046929635906
"""tony fan @ p3_IcGuTc5"" folds",2020-05-26T05:01:34.809Z,159046929481787
"""KK @ 5QLP6000is"" posts a big blind of 20",2020-05-26T05:01:23.354Z,159046928336338
"""malus @ 8ncrrd9vZR"" posts a small blind of 10",2020-05-26T05:01:23.354Z,159046928336336
"Your hand is 5♥, 9♣",2020-05-26T05:01:23.354Z,159046928336330
"-- starting hand #61 (dealer: ""Dany @ AYv-mnjXoa"") --",2020-05-26T05:01:23.354Z,159046928336307
"The player ""Stan @ lwiW-t2sVv"" quits the game with a stack of 0.",2020-05-26T05:01:23.354Z,159046928336301
"""hongs69hd @ LhcBZogSKG"" shows a J♣, 8♥.",2020-05-26T05:01:19.390Z,159046927939744
"""KK @ 5QLP6000is"" shows a 7♣, 4♦.",2020-05-26T05:01:17.309Z,159046927731668
"""Hairuo @ 2TqO4yld6n"" shows a 4♠, 10♦.",2020-05-26T05:01:14.954Z,159046927496195
"""Han @ 3hG8ljWG9A"" shows a 3♠, 3♣.",2020-05-26T05:01:13.710Z,159046927371788
"-- ending hand #60 --",2020-05-26T05:01:12.808Z,159046927281712
"""HY @ WjguWMZ0YF"" wins 4530 with Two Pair, Q's & 8's (hand: Q♦, 8♣)",2020-05-26T05:01:12.808Z,159046927281707
"""Stan @ lwiW-t2sVv"" shows a J♥, K♣.",2020-05-26T05:01:09.795Z,159046926980330
"""HY @ WjguWMZ0YF"" shows a Q♦, 8♣.",2020-05-26T05:01:09.795Z,159046926980329
"river: 2♦, 8♦, 7♦, Q♥ [3♥]",2020-05-26T05:01:09.795Z,159046926980324
"""HY @ WjguWMZ0YF"" calls with 560",2020-05-26T05:01:08.886Z,159046926889397
"""Stan @ lwiW-t2sVv"" raises and all in with 560",2020-05-26T05:01:07.113Z,159046926712208
"turn: 2♦, 8♦, 7♦ [Q♥]",2020-05-26T05:00:59.360Z,159046925937300
"""Stan @ lwiW-t2sVv"" calls with 900",2020-05-26T05:00:58.450Z,159046925845744
"""malus @ 8ncrrd9vZR"" folds",2020-05-26T05:00:54.725Z,159046925473251
"""HY @ WjguWMZ0YF"" raises with 900",2020-05-26T05:00:49.304Z,159046924931116
"""Stan @ lwiW-t2sVv"" checks",2020-05-26T05:00:39.212Z,159046923921962
"""malus @ 8ncrrd9vZR"" checks",2020-05-26T05:00:33.759Z,159046923377148
"flop:  [2♦, 8♦, 7♦]",2020-05-26T05:00:29.808Z,159046922981567
"""Han @ 3hG8ljWG9A"" folds",2020-05-26T05:00:28.398Z,159046922840582
"""hongs69hd @ LhcBZogSKG"" folds",2020-05-26T05:00:26.944Z,159046922695141
"""JX @ FyGMR6dWT2"" folds",2020-05-26T05:00:23.038Z,159046922304578
"""Stan @ lwiW-t2sVv"" calls with 500",2020-05-26T05:00:21.662Z,159046922166994
"""tony fan @ p3_IcGuTc5"" folds",2020-05-26T05:00:15.028Z,159046921504115
"""KK @ 5QLP6000is"" folds",2020-05-26T05:00:12.502Z,159046921250943
"""malus @ 8ncrrd9vZR"" calls with 500",2020-05-26T05:00:11.551Z,159046921155877
"""Dany @ AYv-mnjXoa"" folds",2020-05-26T05:00:04.467Z,159046920447405
"""HY @ WjguWMZ0YF"" raises with 500",2020-05-26T04:59:43.522Z,159046918352920
"""Han @ 3hG8ljWG9A"" calls with 20",2020-05-26T04:59:29.284Z,159046916929202
"""Hairuo @ 2TqO4yld6n"" folds",2020-05-26T04:59:23.838Z,159046916384568
"""hongs69hd @ LhcBZogSKG"" calls with 20",2020-05-26T04:59:22.882Z,159046916289004
"""JX @ FyGMR6dWT2"" calls with 20",2020-05-26T04:59:21.100Z,159046916110605
"""Stan @ lwiW-t2sVv"" calls with 20",2020-05-26T04:59:19.226Z,159046915923419
"""tony fan @ p3_IcGuTc5"" calls with 20",2020-05-26T04:59:18.261Z,159046915826966
"""KK @ 5QLP6000is"" calls with 20",2020-05-26T04:59:12.214Z,159046915222227
"""malus @ 8ncrrd9vZR"" posts a big blind of 20",2020-05-26T04:58:58.818Z,159046913882511
"""Dany @ AYv-mnjXoa"" posts a small blind of 10",2020-05-26T04:58:58.818Z,159046913882510
"Your hand is 4♥, J♠",2020-05-26T04:58:58.818Z,159046913882502
"-- starting hand #60 (dealer: ""HY @ WjguWMZ0YF"") --",2020-05-26T04:58:58.818Z,159046913882479
"-- ending hand #59 --",2020-05-26T04:58:52.294Z,159046913230247
"""HY @ WjguWMZ0YF"" wins 6840 with Two Pair, 8's & 7's (hand: 7♠, A♦)",2020-05-26T04:58:52.294Z,159046913230242
"""Dany @ AYv-mnjXoa"" checks",2020-05-26T04:58:51.382Z,159046913138950
"""HY @ WjguWMZ0YF"" checks",2020-05-26T04:58:49.666Z,159046912967333
"river: 8♦, 7♣, 2♣, 8♥ [5♦]",2020-05-26T04:58:41.390Z,159046912139742
"""Dany @ AYv-mnjXoa"" calls with 1710",2020-05-26T04:58:40.482Z,159046912048904
"""HY @ WjguWMZ0YF"" raises with 1710",2020-05-26T04:58:38.569Z,159046911858234
"turn: 8♦, 7♣, 2♣ [8♥]",2020-05-26T04:58:31.264Z,159046911127218
"""Dany @ AYv-mnjXoa"" calls with 1140",2020-05-26T04:58:30.356Z,159046911036390
"""HY @ WjguWMZ0YF"" raises with 1140",2020-05-26T04:58:27.179Z,159046910718808
"flop:  [8♦, 7♣, 2♣]",2020-05-26T04:58:22.029Z,159046910203690
"""Han @ 3hG8ljWG9A"" folds",2020-05-26T04:58:20.619Z,159046910062696
"""hongs69hd @ LhcBZogSKG"" folds",2020-05-26T04:58:08.171Z,159046908817930
"""JX @ FyGMR6dWT2"" folds",2020-05-26T04:58:06.714Z,159046908672166
"""Stan @ lwiW-t2sVv"" folds",2020-05-26T04:57:49.811Z,159046906983259
"""tony fan @ p3_IcGuTc5"" folds",2020-05-26T04:57:47.314Z,159046906732127
"""KK @ 5QLP6000is"" folds",2020-05-26T04:57:45.855Z,159046906586215
"""malus @ 8ncrrd9vZR"" folds",2020-05-26T04:57:37.213Z,159046905722066
"""Dany @ AYv-mnjXoa"" calls with 500",2020-05-26T04:57:36.241Z,159046905625246
"""HY @ WjguWMZ0YF"" raises with 500",2020-05-26T04:57:30.515Z,159046905052216
"""Han @ 3hG8ljWG9A"" calls with 20",2020-05-26T04:57:25.680Z,159046904568756
"""Hairuo @ 2TqO4yld6n"" folds",2020-05-26T04:57:21.029Z,159046904103670
"""hongs69hd @ LhcBZogSKG"" calls with 20",2020-05-26T04:57:00.105Z,159046902011286
"""JX @ FyGMR6dWT2"" calls with 20",2020-05-26T04:56:52.181Z,159046901219024
"""Stan @ lwiW-t2sVv"" calls with 20",2020-05-26T04:56:49.841Z,159046900984795
"""tony fan @ p3_IcGuTc5"" calls with 20",2020-05-26T04:56:46.788Z,159046900680011
"""KK @ 5QLP6000is"" calls with 20",2020-05-26T04:56:45.816Z,159046900582323
"""malus @ 8ncrrd9vZR"" calls with 20",2020-05-26T04:56:43.733Z,159046900374263
"""Dany @ AYv-mnjXoa"" posts a big blind of 20",2020-05-26T04:56:41.379Z,159046900138739
"""HY @ WjguWMZ0YF"" posts a small blind of 10",2020-05-26T04:56:41.379Z,159046900138738
"Your hand is 6♦, 5♣",2020-05-26T04:56:41.379Z,159046900138730
"-- starting hand #59 (dealer: ""Han @ 3hG8ljWG9A"") --",2020-05-26T04:56:41.379Z,159046900138717
"The player ""JX @ FyGMR6dWT2"" joined the game with a stack of 2000.",2020-05-26T04:56:41.379Z,159046900138715
"The player ""Hairuo @ 2TqO4yld6n"" joined the game with a stack of 2000.",2020-05-26T04:56:41.379Z,159046900138714
"The admin updated the player ""Hairuo @ 2TqO4yld6n"" stack from 2000 to 2000.",2020-05-26T04:56:41.379Z,159046900138709
"""malus @ 8ncrrd9vZR"" shows a 3♦, 6♠.",2020-05-26T04:56:37.416Z,159046899742406
"""Dany @ AYv-mnjXoa"" shows a 7♣, 8♦.",2020-05-26T04:56:37.021Z,159046899702909
"""hongs69hd @ LhcBZogSKG"" shows a 6♦, J♥.",2020-05-26T04:56:36.900Z,159046899690750
"""Stan @ lwiW-t2sVv"" shows a 4♦, K♣.",2020-05-26T04:56:36.031Z,159046899603863
"-- ending hand #58 --",2020-05-26T04:56:33.861Z,159046899387700
"""Dany @ AYv-mnjXoa"" gained 600",2020-05-26T04:56:33.861Z,159046899387695
"""Han @ 3hG8ljWG9A"" folds",2020-05-26T04:56:32.454Z,159046899246157
"""hongs69hd @ LhcBZogSKG"" folds",2020-05-26T04:56:26.771Z,159046898677833
"""tony fan @ p3_IcGuTc5"" folds",2020-05-26T04:56:05.349Z,159046896536783
"""Dany @ AYv-mnjXoa"" raises with 701",2020-05-26T04:56:02.065Z,159046896207247
"""Han @ 3hG8ljWG9A"" checks",2020-05-26T04:55:53.834Z,159046895384201
"turn: 9♣, J♣, 8♠ [7♠]",2020-05-26T04:55:51.807Z,159046895181498
"""tony fan @ p3_IcGuTc5"" calls with 120",2020-05-26T04:55:50.898Z,159046895090524
"""KK @ 5QLP6000is"" folds",2020-05-26T04:55:46.717Z,159046894672490
"""Dany @ AYv-mnjXoa"" calls with 120",2020-05-26T04:55:45.182Z,159046894518958
"""HY @ WjguWMZ0YF"" folds",2020-05-26T04:55:42.721Z,159046894273134
"""Han @ 3hG8ljWG9A"" calls with 120",2020-05-26T04:55:41.765Z,159046894177558
"""hongs69hd @ LhcBZogSKG"" raises with 120",2020-05-26T04:55:36.260Z,159046893626758
"""tony fan @ p3_IcGuTc5"" checks",2020-05-26T04:55:32.482Z,159046893248959
"""KK @ 5QLP6000is"" checks",2020-05-26T04:55:29.964Z,159046892997180
"""Dany @ AYv-mnjXoa"" checks",2020-05-26T04:55:24.060Z,159046892406766
"""HY @ WjguWMZ0YF"" checks",2020-05-26T04:55:21.796Z,159046892180405
"""Han @ 3hG8ljWG9A"" checks",2020-05-26T04:55:20.846Z,159046892085265
"flop:  [9♣, J♣, 8♠]",2020-05-26T04:55:00.794Z,159046890080112
"""HY @ WjguWMZ0YF"" checks",2020-05-26T04:54:59.885Z,159046889989910
"""Han @ 3hG8ljWG9A"" calls with 20",2020-05-26T04:54:58.930Z,159046889893691
"The admin approved the player ""JX @ FyGMR6dWT2"" participation with a stack of 2000.",2020-05-26T04:54:54.869Z,159046889487813
"""hongs69hd @ LhcBZogSKG"" calls with 20",2020-05-26T04:54:53.880Z,159046889388718
"""Stan @ lwiW-t2sVv"" folds",2020-05-26T04:54:50.352Z,159046889035906
"""tony fan @ p3_IcGuTc5"" calls with 20",2020-05-26T04:54:49.394Z,159046888940142
"""KK @ 5QLP6000is"" calls with 20",2020-05-26T04:54:36.825Z,159046887683251
"The admin approved the player ""Hairuo @ 2TqO4yld6n"" participation with a stack of 2000.",2020-05-26T04:54:36.540Z,159046887654636
"""malus @ 8ncrrd9vZR"" folds",2020-05-26T04:54:35.370Z,159046887537723
"""Dany @ AYv-mnjXoa"" calls with 20",2020-05-26T04:54:32.578Z,159046887258560
"WARNING: the admin queued the stack change for the player ""Hairuo @ 2TqO4yld6n"" to 2000 in the next hand.",2020-05-26T04:54:30.992Z,159046887100003
"""HY @ WjguWMZ0YF"" posts a big blind of 20",2020-05-26T04:54:28.039Z,159046886804800
"""Han @ 3hG8ljWG9A"" posts a small blind of 10",2020-05-26T04:54:28.039Z,159046886804798
"Your hand is A♥, Q♠",2020-05-26T04:54:28.039Z,159046886804791
"-- starting hand #58 (dealer: ""hongs69hd @ LhcBZogSKG"") --",2020-05-26T04:54:28.039Z,159046886804778
"The player ""JX @ FyGMR6dWT2"" quits the game with a stack of 0.",2020-05-26T04:54:28.039Z,159046886804776
"The player ""Hairuo @ 2TqO4yld6n"" quits the game with a stack of 0.",2020-05-26T04:54:28.039Z,159046886804772
"""malus @ 8ncrrd9vZR"" shows a 8♠, 4♣.",2020-05-26T04:54:24.879Z,159046886488895
"""KK @ 5QLP6000is"" shows a 3♥, J♦.",2020-05-26T04:54:20.604Z,159046886061065
"-- ending hand #57 --",2020-05-26T04:54:19.510Z,159046885951838
"""hongs69hd @ LhcBZogSKG"" wins 6760 with Flush, Qh High (hand: 7♥, Q♥)",2020-05-26T04:54:19.510Z,159046885951832
"""hongs69hd @ LhcBZogSKG"" shows a 7♥, Q♥.",2020-05-26T04:54:16.496Z,159046885650403
"""JX @ FyGMR6dWT2"" shows a 2♣, Q♠.",2020-05-26T04:54:16.496Z,159046885650400
"""Hairuo @ 2TqO4yld6n"" shows a 6♥, 5♥.",2020-05-26T04:54:16.496Z,159046885650398
"river: 10♥, 10♠, 2♥, 8♥ [6♠]",2020-05-26T04:54:16.496Z,159046885650394
"""JX @ FyGMR6dWT2"" calls and all in with 1740",2020-05-26T04:54:15.588Z,159046885559538
"""KK @ 5QLP6000is"" folds",2020-05-26T04:54:06.262Z,159046884626950
"""Hairuo @ 2TqO4yld6n"" calls and all in with 2350",2020-05-26T04:54:00.218Z,159046884022551
"""hongs69hd @ LhcBZogSKG"" raises and all in with 2768",2020-05-26T04:53:42.612Z,159046882261961
"""JX @ FyGMR6dWT2"" calls with 180",2020-05-26T04:53:39.493Z,159046881950059
"""Stan @ lwiW-t2sVv"" folds",2020-05-26T04:53:36.451Z,159046881645845
"""tony fan @ p3_IcGuTc5"" folds",2020-05-26T04:53:34.986Z,159046881499308
"""KK @ 5QLP6000is"" calls with 180",2020-05-26T04:53:33.378Z,159046881338627
"""Han @ 3hG8ljWG9A"" folds",2020-05-26T04:53:27.468Z,159046880747627
"""Hairuo @ 2TqO4yld6n"" raises with 180",2020-05-26T04:53:24.323Z,159046880433242
"""hongs69hd @ LhcBZogSKG"" calls with 20",2020-05-26T04:53:21.090Z,159046880109754
"turn: 10♥, 10♠, 2♥ [8♥]",2020-05-26T04:53:18.243Z,159046879824970
"""JX @ FyGMR6dWT2"" checks",2020-05-26T04:53:17.334Z,159046879734125
"""Stan @ lwiW-t2sVv"" checks",2020-05-26T04:53:14.966Z,159046879497396
"""tony fan @ p3_IcGuTc5"" checks",2020-05-26T04:53:14.007Z,159046879401658
"""KK @ 5QLP6000is"" checks",2020-05-26T04:53:05.824Z,159046878583189
"""Han @ 3hG8ljWG9A"" checks",2020-05-26T04:53:03.773Z,159046878378059
"""Hairuo @ 2TqO4yld6n"" checks",2020-05-26T04:53:00.234Z,159046878024134
"""hongs69hd @ LhcBZogSKG"" checks",2020-05-26T04:52:56.860Z,159046877686758
"flop:  [10♥, 10♠, 2♥]",2020-05-26T04:52:51.416Z,159046877142341
"""Hairuo @ 2TqO4yld6n"" checks",2020-05-26T04:52:50.506Z,159046877051313
"""hongs69hd @ LhcBZogSKG"" calls with 20",2020-05-26T04:52:48.682Z,159046876868955
"""JX @ FyGMR6dWT2"" calls with 20",2020-05-26T04:52:46.909Z,159046876691667
"""Stan @ lwiW-t2sVv"" calls with 20",2020-05-26T04:52:45.936Z,159046876594321
"""tony fan @ p3_IcGuTc5"" calls with 20",2020-05-26T04:52:44.978Z,159046876498573
"""KK @ 5QLP6000is"" calls with 20",2020-05-26T04:52:39.484Z,159046875949121
"""malus @ 8ncrrd9vZR"" folds",2020-05-26T04:52:35.769Z,159046875577669
"""Dany @ AYv-mnjXoa"" folds",2020-05-26T04:52:23.025Z,159046874303257
"""HY @ WjguWMZ0YF"" folds",2020-05-26T04:52:18.963Z,159046873896966
"""Han @ 3hG8ljWG9A"" calls with 20",2020-05-26T04:52:18.007Z,159046873801599
"""Hairuo @ 2TqO4yld6n"" posts a big blind of 20",2020-05-26T04:52:12.955Z,159046873296589
"""hongs69hd @ LhcBZogSKG"" posts a small blind of 10",2020-05-26T04:52:12.955Z,159046873296587
"Your hand is Q♣, 7♠",2020-05-26T04:52:12.955Z,159046873296580
"-- starting hand #57 (dealer: ""JX @ FyGMR6dWT2"") --",2020-05-26T04:52:12.955Z,159046873296564
"The player ""Stan @ lwiW-t2sVv"" joined the game with a stack of 2000.",2020-05-26T04:52:12.955Z,159046873296559
"""hongs69hd @ LhcBZogSKG"" shows a 3♠, 7♦.",2020-05-26T04:52:10.388Z,159046873039533
"""HY @ WjguWMZ0YF"" shows a 9♦, 6♦.",2020-05-26T04:52:08.911Z,159046872891864
"""Hairuo @ 2TqO4yld6n"" shows a 5♠, K♠.",2020-05-26T04:52:07.131Z,159046872713901
"""KK @ 5QLP6000is"" shows a 7♠, 8♦.",2020-05-26T04:52:06.248Z,159046872625541
"""Han @ 3hG8ljWG9A"" shows a 2♦, J♣.",2020-05-26T04:52:06.203Z,159046872621071
"-- ending hand #56 --",2020-05-26T04:52:04.418Z,159046872442535
"""KK @ 5QLP6000is"" gained 320",2020-05-26T04:52:04.418Z,159046872442532
"""Hairuo @ 2TqO4yld6n"" folds",2020-05-26T04:52:03.007Z,159046872301532
"""JX @ FyGMR6dWT2"" folds",2020-05-26T04:52:01.545Z,159046872155406
"""KK @ 5QLP6000is"" raises with 444",2020-05-26T04:51:59.052Z,159046871905924
"""Hairuo @ 2TqO4yld6n"" checks",2020-05-26T04:51:52.712Z,159046871271966
"""JX @ FyGMR6dWT2"" checks",2020-05-26T04:51:50.779Z,159046871078664
"flop:  [J♥, 10♠, 8♣]",2020-05-26T04:51:43.021Z,159046870302811
"""hongs69hd @ LhcBZogSKG"" folds",2020-05-26T04:51:41.610Z,159046870161934
"""JX @ FyGMR6dWT2"" calls with 100",2020-05-26T04:51:40.648Z,159046870065560
"""tony fan @ p3_IcGuTc5"" folds",2020-05-26T04:51:34.902Z,159046869490926
"""KK @ 5QLP6000is"" calls with 100",2020-05-26T04:51:33.948Z,159046869395815
"""malus @ 8ncrrd9vZR"" folds",2020-05-26T04:51:27.738Z,159046868774580
"The admin approved the player ""Stan @ lwiW-t2sVv"" participation with a stack of 2000.",2020-05-26T04:51:26.902Z,159046868690932
"""Dany @ AYv-mnjXoa"" folds",2020-05-26T04:51:26.267Z,159046868627510
"""HY @ WjguWMZ0YF"" folds",2020-05-26T04:51:23.843Z,159046868385065
"""Han @ 3hG8ljWG9A"" folds",2020-05-26T04:51:22.390Z,159046868239747
"""Hairuo @ 2TqO4yld6n"" raises with 100",2020-05-26T04:51:19.752Z,159046867976001
"""hongs69hd @ LhcBZogSKG"" posts a big blind of 20",2020-05-26T04:51:14.568Z,159046867457937
