entry,at,order
"""KK @ jJQa4wILEv"" posts a big blind of 50",2020-06-02T07:19:54.329Z,159108239433547
"""tony back @ OWsGxKwyjS"" posts a small blind of 25",2020-06-02T07:19:54.329Z,159108239433546
"Your hand is 6♦, 5♠",2020-06-02T07:19:54.329Z,159108239433536
"-- starting hand #220 (dealer: ""Hy @ cMBxzvx1EZ"") --",2020-06-02T07:19:54.329Z,159108239433528
"-- ending hand #219 --",2020-06-02T07:19:47.791Z,159108238780843
"""JX @ Div4SB3AM1"" shows a 10♣, J♠.",2020-06-02T07:19:47.791Z,159108238780842
"""tony back @ OWsGxKwyjS"" wins 2450 with Pair, A's (hand: A♦, J♥)",2020-06-02T07:19:47.791Z,159108238780836
"""tony back @ OWsGxKwyjS"" calls with 1000",2020-06-02T07:19:46.883Z,159108238688985
"""Hy @ cMBxzvx1EZ"" folds",2020-06-02T07:19:44.560Z,159108238456524
"""JX @ Div4SB3AM1"" raises with 1000",2020-06-02T07:19:43.603Z,159108238360899
"""tony back @ OWsGxKwyjS"" raises with 200",2020-06-02T07:19:39.861Z,159108237986792
"""Hy @ cMBxzvx1EZ"" checks",2020-06-02T07:19:31.939Z,159108237194503
"river: 5♥, 6♥, A♠, 9♠ [10♥]",2020-06-02T07:19:25.538Z,159108236554397
"""JX @ Div4SB3AM1"" checks",2020-06-02T07:19:24.629Z,159108236463545
"""tony back @ OWsGxKwyjS"" checks",2020-06-02T07:19:22.591Z,159108236259661
"""Hy @ cMBxzvx1EZ"" checks",2020-06-02T07:19:17.747Z,159108235775283
"turn: 5♥, 6♥, A♠ [9♠]",2020-06-02T07:19:08.198Z,159108234820439
"""JX @ Div4SB3AM1"" checks",2020-06-02T07:19:07.290Z,159108234729559
"""tony back @ OWsGxKwyjS"" checks",2020-06-02T07:19:04.836Z,159108234484381
"""Hy @ cMBxzvx1EZ"" checks",2020-06-02T07:19:03.199Z,159108234320443
"flop:  [5♥, 6♥, A♠]",2020-06-02T07:19:00.103Z,159108234011020
"""JX @ Div4SB3AM1"" calls with 150",2020-06-02T07:18:59.194Z,159108233919958
"""tony back @ OWsGxKwyjS"" calls with 150",2020-06-02T07:18:56.494Z,159108233649932
"""Hy @ cMBxzvx1EZ"" raises with 150",2020-06-02T07:18:54.824Z,159108233483027
"""j4ff @ DzhdXhTz7D"" folds",2020-06-02T07:18:50.014Z,159108233001968
"""JX @ Div4SB3AM1"" calls with 50",2020-06-02T07:18:49.009Z,159108232901417
"""The Kai @ 1txO9KYpw5"" folds",2020-06-02T07:18:46.909Z,159108232691383
"""KK @ jJQa4wILEv"" folds",2020-06-02T07:18:43.281Z,159108232328703
"""tony back @ OWsGxKwyjS"" posts a big blind of 50",2020-06-02T07:18:41.756Z,159108232176198
"""Hy @ cMBxzvx1EZ"" posts a small blind of 25",2020-06-02T07:18:41.756Z,159108232176196
"Your hand is 10♣, J♠",2020-06-02T07:18:41.756Z,159108232176185
"-- starting hand #219 (dealer: ""j4ff @ DzhdXhTz7D"") --",2020-06-02T07:18:41.756Z,159108232176177
"-- ending hand #218 --",2020-06-02T07:18:35.220Z,159108231522718
"""JX @ Div4SB3AM1"" wins 32175 with Straight, K High (hand: J♣, 10♣)",2020-06-02T07:18:35.220Z,159108231522713
"""The Kai @ 1txO9KYpw5"" calls with 10000",2020-06-02T07:18:34.313Z,159108231431865
"""JX @ Div4SB3AM1"" raises with 10000",2020-06-02T07:18:32.878Z,159108231288326
"""The Kai @ 1txO9KYpw5"" checks",2020-06-02T07:18:28.942Z,159108230894810
"river: 8♣, 9♥, K♥, 9♣ [Q♦]",2020-06-02T07:18:21.493Z,159108230149904
"""JX @ Div4SB3AM1"" checks",2020-06-02T07:18:20.586Z,159108230059244
"""The Kai @ 1txO9KYpw5"" checks",2020-06-02T07:18:18.396Z,159108229840272
"turn: 8♣, 9♥, K♥ [9♣]",2020-06-02T07:18:16.066Z,159108229607124
"""The Kai @ 1txO9KYpw5"" calls with 5000",2020-06-02T07:18:15.157Z,159108229516262
"""JX @ Div4SB3AM1"" raises with 5000",2020-06-02T07:18:13.430Z,159108229343578
"""The Kai @ 1txO9KYpw5"" checks",2020-06-02T07:18:09.158Z,159108228916598
"flop:  [8♣, 9♥, K♥]",2020-06-02T07:18:05.588Z,159108228559441
"""KK @ jJQa4wILEv"" folds",2020-06-02T07:18:04.178Z,159108228418441
"""tony back @ OWsGxKwyjS"" folds",2020-06-02T07:18:02.727Z,159108228273294
"""Hy @ cMBxzvx1EZ"" folds",2020-06-02T07:18:01.276Z,159108228128079
"""j4ff @ DzhdXhTz7D"" folds",2020-06-02T07:17:59.815Z,159108227982133
"""JX @ Div4SB3AM1"" calls with 1000",2020-06-02T07:17:58.814Z,159108227881979
"""The Kai @ 1txO9KYpw5"" raises with 1000",2020-06-02T07:17:56.885Z,159108227689210
"""KK @ jJQa4wILEv"" calls with 50",2020-06-02T07:17:52.273Z,159108227227862
"""tony back @ OWsGxKwyjS"" calls with 50",2020-06-02T07:17:49.723Z,159108226972880
"""Hy @ cMBxzvx1EZ"" posts a big blind of 50",2020-06-02T07:17:42.591Z,159108226259657
"""j4ff @ DzhdXhTz7D"" posts a small blind of 25",2020-06-02T07:17:42.591Z,159108226259655
"Your hand is J♣, 10♣",2020-06-02T07:17:42.591Z,159108226259643
"-- starting hand #218 (dealer: ""JX @ Div4SB3AM1"") --",2020-06-02T07:17:42.591Z,159108226259635
"""The Kai @ 1txO9KYpw5"" shows a 2♦, 3♣.",2020-06-02T07:17:38.076Z,159108225808134
"""j4ff @ DzhdXhTz7D"" shows a 7♦, A♥.",2020-06-02T07:17:37.629Z,159108225763442
"""KK @ jJQa4wILEv"" shows a 7♠, 5♣.",2020-06-02T07:17:37.000Z,159108225700597
"-- ending hand #217 --",2020-06-02T07:17:36.067Z,159108225607154
"""j4ff @ DzhdXhTz7D"" gained 1000",2020-06-02T07:17:36.067Z,159108225607144
"""JX @ Div4SB3AM1"" folds",2020-06-02T07:17:34.653Z,159108225465877
"""KK @ jJQa4wILEv"" folds",2020-06-02T07:17:33.163Z,159108225316844
"""tony back @ OWsGxKwyjS"" folds",2020-06-02T07:17:31.709Z,159108225171584
"""j4ff @ DzhdXhTz7D"" raises with 1000",2020-06-02T07:17:25.989Z,159108224599440
"""JX @ Div4SB3AM1"" raises with 300",2020-06-02T07:17:13.332Z,159108223333772
"river: 8♠, J♥, 2♥, Q♥ [5♥]",2020-06-02T07:17:07.200Z,159108222720596
"""JX @ Div4SB3AM1"" calls with 50",2020-06-02T07:17:06.286Z,159108222629146
"""KK @ jJQa4wILEv"" calls with 50",2020-06-02T07:17:04.806Z,159108222481151
"""tony back @ OWsGxKwyjS"" calls with 50",2020-06-02T07:17:02.519Z,159108222252495
"""j4ff @ DzhdXhTz7D"" raises with 50",2020-06-02T07:16:58.975Z,159108221898123
"""JX @ Div4SB3AM1"" checks",2020-06-02T07:16:50.651Z,159108221065623
"turn: 8♠, J♥, 2♥ [Q♥]",2020-06-02T07:16:47.418Z,159108220742478
"""KK @ jJQa4wILEv"" checks",2020-06-02T07:16:46.507Z,159108220651235
"""tony back @ OWsGxKwyjS"" checks",2020-06-02T07:16:45.560Z,159108220556735
"""j4ff @ DzhdXhTz7D"" checks",2020-06-02T07:16:41.581Z,159108220158858
"""JX @ Div4SB3AM1"" checks",2020-06-02T07:16:36.696Z,159108219670226
"flop:  [8♠, J♥, 2♥]",2020-06-02T07:16:33.667Z,159108219367216
"""j4ff @ DzhdXhTz7D"" checks",2020-06-02T07:16:32.754Z,159108219275856
"""JX @ Div4SB3AM1"" calls with 50",2020-06-02T07:16:27.333Z,159108218733869
"""The Kai @ 1txO9KYpw5"" folds",2020-06-02T07:16:25.782Z,159108218578727
"""KK @ jJQa4wILEv"" calls with 50",2020-06-02T07:16:24.830Z,159108218483560
"""tony back @ OWsGxKwyjS"" calls with 50",2020-06-02T07:16:22.706Z,159108218271150
"""Hy @ cMBxzvx1EZ"" folds",2020-06-02T07:16:16.641Z,159108217664759
"""j4ff @ DzhdXhTz7D"" posts a big blind of 50",2020-06-02T07:16:10.446Z,159108217045163
"""JX @ Div4SB3AM1"" posts a small blind of 25",2020-06-02T07:16:10.446Z,159108217045161
"Your hand is 4♥, 9♠",2020-06-02T07:16:10.446Z,159108217045148
"-- starting hand #217 (dealer: ""The Kai @ 1txO9KYpw5"") --",2020-06-02T07:16:10.446Z,159108217045140
"""KK @ jJQa4wILEv"" shows a 5♥, 2♣.",2020-06-02T07:16:07.178Z,159108216718358
"""The Kai @ 1txO9KYpw5"" shows a 4♣, K♥.",2020-06-02T07:16:06.036Z,159108216604164
"-- ending hand #216 --",2020-06-02T07:16:04.906Z,159108216491585
"""JX @ Div4SB3AM1"" gained 1650",2020-06-02T07:16:04.906Z,159108216491580
"""The Kai @ 1txO9KYpw5"" folds",2020-06-02T07:16:03.492Z,159108216349654
"""j4ff @ DzhdXhTz7D"" folds",2020-06-02T07:16:02.041Z,159108216204709
"""JX @ Div4SB3AM1"" raises with 1000",2020-06-02T07:16:00.442Z,159108216044741
"""The Kai @ 1txO9KYpw5"" checks",2020-06-02T07:15:55.084Z,159108215508941
"turn: J♥, Q♥, 6♦ [8♦]",2020-06-02T07:15:53.229Z,159108215323452
"""The Kai @ 1txO9KYpw5"" calls with 500",2020-06-02T07:15:52.321Z,159108215232655
"""j4ff @ DzhdXhTz7D"" calls with 500",2020-06-02T07:15:51.370Z,159108215137567
"""JX @ Div4SB3AM1"" raises with 500",2020-06-02T07:15:48.385Z,159108214839058
"""The Kai @ 1txO9KYpw5"" raises with 50",2020-06-02T07:15:44.987Z,159108214499294
"flop:  [J♥, Q♥, 6♦]",2020-06-02T07:15:40.365Z,159108214037006
"""JX @ Div4SB3AM1"" checks",2020-06-02T07:15:39.448Z,159108213945311
"""The Kai @ 1txO9KYpw5"" calls with 50",2020-06-02T07:15:31.546Z,159108213155168
"""KK @ jJQa4wILEv"" folds",2020-06-02T07:15:30.087Z,159108213009212
"""tony back @ OWsGxKwyjS"" folds",2020-06-02T07:15:27.672Z,159108212767755
"""Hy @ cMBxzvx1EZ"" folds",2020-06-02T07:15:24.255Z,159108212426092
"""j4ff @ DzhdXhTz7D"" calls with 50",2020-06-02T07:15:23.310Z,159108212331460
"""JX @ Div4SB3AM1"" posts a big blind of 50",2020-06-02T07:15:21.039Z,159108212104517
"""The Kai @ 1txO9KYpw5"" posts a small blind of 25",2020-06-02T07:15:21.039Z,159108212104516
"Your hand is 9♥, 10♣",2020-06-02T07:15:21.039Z,159108212104503
"-- starting hand #216 (dealer: ""KK @ jJQa4wILEv"") --",2020-06-02T07:15:21.039Z,159108212104495
"-- ending hand #215 --",2020-06-02T07:15:14.502Z,159108211450738
"""JX @ Div4SB3AM1"" wins 600 with Pair, 4's (hand: 6♥, A♠)",2020-06-02T07:15:14.502Z,159108211450736
"""The Kai @ 1txO9KYpw5"" wins 600 with Pair, 4's (hand: A♥, 6♣)",2020-06-02T07:15:14.502Z,159108211450731
"""JX @ Div4SB3AM1"" checks",2020-06-02T07:15:13.594Z,159108211360099
"""The Kai @ 1txO9KYpw5"" checks",2020-06-02T07:15:12.156Z,159108211216167
"river: 4♦, 4♥, 2♣, 5♣ [10♥]",2020-06-02T07:15:10.460Z,159108211046603
"""The Kai @ 1txO9KYpw5"" calls with 500",2020-06-02T07:15:09.545Z,159108210955288
"""KK @ jJQa4wILEv"" folds",2020-06-02T07:15:08.089Z,159108210809411
"""j4ff @ DzhdXhTz7D"" folds",2020-06-02T07:15:05.754Z,159108210575933
"""JX @ Div4SB3AM1"" raises with 500",2020-06-02T07:15:04.080Z,159108210408592
"""The Kai @ 1txO9KYpw5"" checks",2020-06-02T07:14:57.713Z,159108209771830
"""KK @ jJQa4wILEv"" checks",2020-06-02T07:14:54.309Z,159108209431456
"turn: 4♦, 4♥, 2♣ [5♣]",2020-06-02T07:14:51.660Z,159108209166779
"""j4ff @ DzhdXhTz7D"" checks",2020-06-02T07:14:50.750Z,159108209075540
"""JX @ Div4SB3AM1"" checks",2020-06-02T07:14:49.746Z,159108208975208
"""The Kai @ 1txO9KYpw5"" checks",2020-06-02T07:14:48.784Z,159108208878857
"""KK @ jJQa4wILEv"" checks",2020-06-02T07:14:47.828Z,159108208783298
"flop:  [4♦, 4♥, 2♣]",2020-06-02T07:14:39.135Z,159108207914043
"""The Kai @ 1txO9KYpw5"" checks",2020-06-02T07:14:38.226Z,159108207823075
"""KK @ jJQa4wILEv"" calls with 50",2020-06-02T07:14:37.275Z,159108207728011
"""tony back @ OWsGxKwyjS"" folds",2020-06-02T07:14:33.651Z,159108207365616
"""Hy @ cMBxzvx1EZ"" folds",2020-06-02T07:14:27.435Z,159108206744048
"""j4ff @ DzhdXhTz7D"" calls with 50",2020-06-02T07:14:24.500Z,159108206450607
"""JX @ Div4SB3AM1"" calls with 50",2020-06-02T07:14:21.728Z,159108206173400
"""The Kai @ 1txO9KYpw5"" posts a big blind of 50",2020-06-02T07:14:20.287Z,159108206029306
"""KK @ jJQa4wILEv"" posts a small blind of 25",2020-06-02T07:14:20.287Z,159108206029304
"Your hand is 6♥, A♠",2020-06-02T07:14:20.287Z,159108206029294
"-- starting hand #215 (dealer: ""tony back @ OWsGxKwyjS"") --",2020-06-02T07:14:20.287Z,159108206029286
"""The Kai @ 1txO9KYpw5"" shows a 5♦, 3♠.",2020-06-02T07:14:17.169Z,159108205717358
"""j4ff @ DzhdXhTz7D"" shows a 2♣, 8♣.",2020-06-02T07:14:15.900Z,159108205590588
"-- ending hand #214 --",2020-06-02T07:14:14.776Z,159108205478070
"""j4ff @ DzhdXhTz7D"" gained 200",2020-06-02T07:14:14.776Z,159108205478065
"""JX @ Div4SB3AM1"" folds",2020-06-02T07:14:13.369Z,159108205337474
"""KK @ jJQa4wILEv"" folds",2020-06-02T07:14:11.905Z,159108205191056
"""tony back @ OWsGxKwyjS"" folds",2020-06-02T07:14:10.451Z,159108205045598
"""j4ff @ DzhdXhTz7D"" raises with 500",2020-06-02T07:14:07.873Z,159108204787991
"""JX @ Div4SB3AM1"" checks",2020-06-02T07:14:02.020Z,159108204202495
"""KK @ jJQa4wILEv"" checks",2020-06-02T07:13:59.624Z,159108203962964
"""tony back @ OWsGxKwyjS"" checks",2020-06-02T07:13:57.389Z,159108203739435
"turn: 7♣, 8♦, 4♣ [7♠]",2020-06-02T07:13:54.395Z,159108203440022
"""j4ff @ DzhdXhTz7D"" checks",2020-06-02T07:13:53.487Z,159108203349900
"""JX @ Div4SB3AM1"" checks",2020-06-02T07:13:49.259Z,159108202926434
"""KK @ jJQa4wILEv"" checks",2020-06-02T07:13:48.288Z,159108202829355
"""tony back @ OWsGxKwyjS"" checks",2020-06-02T07:13:46.504Z,159108202650929
"flop:  [7♣, 8♦, 4♣]",2020-06-02T07:13:42.134Z,159108202214773
"""KK @ jJQa4wILEv"" checks",2020-06-02T07:13:41.221Z,159108202122841
"""tony back @ OWsGxKwyjS"" calls with 50",2020-06-02T07:13:39.106Z,159108201911148
"""Hy @ cMBxzvx1EZ"" folds",2020-06-02T07:13:36.784Z,159108201679301
"""j4ff @ DzhdXhTz7D"" calls with 50",2020-06-02T07:13:35.124Z,159108201512912
"""JX @ Div4SB3AM1"" calls with 50",2020-06-02T07:13:34.122Z,159108201413124
"""The Kai @ 1txO9KYpw5"" folds",2020-06-02T07:13:30.612Z,159108201061840
"""KK @ jJQa4wILEv"" posts a big blind of 50",2020-06-02T07:13:25.746Z,159108200575150
"""tony back @ OWsGxKwyjS"" posts a small blind of 25",2020-06-02T07:13:25.746Z,159108200575149
"Your hand is K♦, 2♥",2020-06-02T07:13:25.746Z,159108200575138
"-- starting hand #214 (dealer: ""Hy @ cMBxzvx1EZ"") --",2020-06-02T07:13:25.746Z,159108200575131
"-- ending hand #213 --",2020-06-02T07:13:19.223Z,159108199922956
"""JX @ Div4SB3AM1"" shows a A♦, 7♠.",2020-06-02T07:13:19.223Z,159108199922954
"""The Kai @ 1txO9KYpw5"" wins 2175 with Pair, 6's (hand: 3♥, 6♠)",2020-06-02T07:13:19.223Z,159108199922948
"""The Kai @ 1txO9KYpw5"" calls with 1000",2020-06-02T07:13:18.313Z,159108199831867
"""tony back @ OWsGxKwyjS"" folds",2020-06-02T07:13:15.896Z,159108199590074
"""JX @ Div4SB3AM1"" raises with 1000",2020-06-02T07:13:10.873Z,159108199087826
"""The Kai @ 1txO9KYpw5"" checks",2020-06-02T07:13:07.094Z,159108198710078
"""tony back @ OWsGxKwyjS"" checks",2020-06-02T07:13:05.281Z,159108198528596
"river: 5♣, 4♥, J♣, 9♣ [6♣]",2020-06-02T07:13:02.617Z,159108198262224
"""JX @ Div4SB3AM1"" checks",2020-06-02T07:13:01.702Z,159108198170698
"""The Kai @ 1txO9KYpw5"" checks",2020-06-02T07:12:59.771Z,159108197977695
"""tony back @ OWsGxKwyjS"" checks",2020-06-02T07:12:57.732Z,159108197773774
"turn: 5♣, 4♥, J♣ [9♣]",2020-06-02T07:12:54.764Z,159108197476972
"""JX @ Div4SB3AM1"" checks",2020-06-02T07:12:53.856Z,159108197385996
"""The Kai @ 1txO9KYpw5"" checks",2020-06-02T07:12:52.128Z,159108197213287
"""tony back @ OWsGxKwyjS"" checks",2020-06-02T07:12:46.882Z,159108196688647
"flop:  [5♣, 4♥, J♣]",2020-06-02T07:12:42.593Z,159108196259803
"""tony back @ OWsGxKwyjS"" checks",2020-06-02T07:12:41.684Z,159108196168866
"""Hy @ cMBxzvx1EZ"" folds",2020-06-02T07:12:28.029Z,159108194803292
"""j4ff @ DzhdXhTz7D"" folds",2020-06-02T07:12:24.989Z,159108194499441
"""JX @ Div4SB3AM1"" calls with 50",2020-06-02T07:12:19.901Z,159108193990625
"""The Kai @ 1txO9KYpw5"" calls with 50",2020-06-02T07:12:18.233Z,159108193824093
"""KK @ jJQa4wILEv"" folds",2020-06-02T07:12:14.432Z,159108193443725
"""tony back @ OWsGxKwyjS"" posts a big blind of 50",2020-06-02T07:12:12.068Z,159108193207846
"""Hy @ cMBxzvx1EZ"" posts a small blind of 25",2020-06-02T07:12:12.068Z,159108193207845
"Your hand is A♦, 7♠",2020-06-02T07:12:12.068Z,159108193207833
"-- starting hand #213 (dealer: ""j4ff @ DzhdXhTz7D"") --",2020-06-02T07:12:12.068Z,159108193207826
"-- ending hand #212 --",2020-06-02T07:12:05.540Z,159108192554610
"""The Kai @ 1txO9KYpw5"" wins 3000 with Two Pair, A's & Q's (hand: A♠, 6♥)",2020-06-02T07:12:05.540Z,159108192554609
"""Hy @ cMBxzvx1EZ"" wins 3302 with Full House, Q's over A's (hand: A♦, Q♦)",2020-06-02T07:12:05.540Z,159108192554604
"""j4ff @ DzhdXhTz7D"" folds",2020-06-02T07:12:04.131Z,159108192413596
"""JX @ Div4SB3AM1"" folds",2020-06-02T07:12:01.776Z,159108192178170
"""The Kai @ 1txO9KYpw5"" raises and all in with 75489",2020-06-02T07:12:00.807Z,159108192081245
"""j4ff @ DzhdXhTz7D"" checks",2020-06-02T07:11:55.969Z,159108191597497
"river: 4♠, Q♥, A♣, Q♣ [6♦]",2020-06-02T07:11:54.448Z,159108191445345
"""JX @ Div4SB3AM1"" checks",2020-06-02T07:11:53.538Z,159108191354397
"""The Kai @ 1txO9KYpw5"" checks",2020-06-02T07:11:51.533Z,159108191153800
"""j4ff @ DzhdXhTz7D"" checks",2020-06-02T07:11:46.834Z,159108190683875
"turn: 4♠, Q♥, A♣ [Q♣]",2020-06-02T07:11:38.168Z,159108189817319
"""j4ff @ DzhdXhTz7D"" calls with 1000",2020-06-02T07:11:37.254Z,159108189725889
"""JX @ Div4SB3AM1"" calls with 1000",2020-06-02T07:11:35.521Z,159108189552810
"""The Kai @ 1txO9KYpw5"" raises with 1000",2020-06-02T07:11:33.971Z,159108189397610
"""j4ff @ DzhdXhTz7D"" checks",2020-06-02T07:11:28.612Z,159108188861715
"flop:  [4♠, Q♥, A♣]",2020-06-02T07:11:22.126Z,159108188213376
"""j4ff @ DzhdXhTz7D"" calls with 813",2020-06-02T07:11:21.217Z,159108188122242
"""JX @ Div4SB3AM1"" calls with 813",2020-06-02T07:11:19.047Z,159108187905252
"""The Kai @ 1txO9KYpw5"" calls with 813",2020-06-02T07:11:17.490Z,159108187749480
"""KK @ jJQa4wILEv"" folds",2020-06-02T07:11:16.039Z,159108187604323
"""Hy @ cMBxzvx1EZ"" raises and all in with 813",2020-06-02T07:11:07.602Z,159108186760738
"""j4ff @ DzhdXhTz7D"" raises with 500",2020-06-02T07:11:03.405Z,159108186340989
"""JX @ Div4SB3AM1"" calls with 50",2020-06-02T07:10:50.327Z,159108185033195
"""The Kai @ 1txO9KYpw5"" calls with 50",2020-06-02T07:10:49.340Z,159108184934577
"""KK @ jJQa4wILEv"" calls with 50",2020-06-02T07:10:48.389Z,159108184839482
"""tony back @ OWsGxKwyjS"" folds",2020-06-02T07:10:46.247Z,159108184625226
"""Hy @ cMBxzvx1EZ"" posts a big blind of 50",2020-06-02T07:10:39.563Z,159108183956952
"""j4ff @ DzhdXhTz7D"" posts a small blind of 25",2020-06-02T07:10:39.563Z,159108183956950
"Your hand is 5♣, 10♥",2020-06-02T07:10:39.563Z,159108183956888
"-- starting hand #212 (dealer: ""JX @ Div4SB3AM1"") --",2020-06-02T07:10:39.563Z,159108183956880
"-- ending hand #211 --",2020-06-02T07:10:36.052Z,159108183605765
"""JX @ Div4SB3AM1"" gained 200",2020-06-02T07:10:36.052Z,159108183605760
"""KK @ jJQa4wILEv"" folds",2020-06-02T07:10:34.637Z,159108183464298
"""tony back @ OWsGxKwyjS"" folds",2020-06-02T07:10:31.673Z,159108183167884
"""j4ff @ DzhdXhTz7D"" folds",2020-06-02T07:10:29.325Z,159108182933086
"""JX @ Div4SB3AM1"" raises with 500",2020-06-02T07:10:25.325Z,159108182533040
"""The Kai @ 1txO9KYpw5"" folds",2020-06-02T07:10:19.448Z,159108181945377
"""KK @ jJQa4wILEv"" calls with 50",2020-06-02T07:10:18.493Z,159108181849813
"""tony back @ OWsGxKwyjS"" calls with 50",2020-06-02T07:10:09.957Z,159108180996192
"""Hy @ cMBxzvx1EZ"" folds",2020-06-02T07:10:07.097Z,159108180710229
"""j4ff @ DzhdXhTz7D"" posts a big blind of 50",2020-06-02T07:10:05.195Z,159108180520082
"""JX @ Div4SB3AM1"" posts a small blind of 25",2020-06-02T07:10:05.195Z,159108180520080
"Your hand is Q♦, A♥",2020-06-02T07:10:05.195Z,159108180520069
"-- starting hand #211 (dealer: ""The Kai @ 1txO9KYpw5"") --",2020-06-02T07:10:05.195Z,159108180520062
"-- ending hand #210 --",2020-06-02T07:09:58.634Z,159108179863929
"""JX @ Div4SB3AM1"" wins 4188 with Pair, 10's (hand: 5♥, 10♠)",2020-06-02T07:09:58.634Z,159108179863927
"""KK @ jJQa4wILEv"" wins 8868 with Pair, J's (hand: 7♦, J♦)",2020-06-02T07:09:58.634Z,159108179863922
"""JX @ Div4SB3AM1"" checks",2020-06-02T07:09:57.723Z,159108179772841
"""The Kai @ 1txO9KYpw5"" checks",2020-06-02T07:09:55.336Z,159108179534270
"river: J♥, 10♥, 8♥, 4♦ [6♦]",2020-06-02T07:09:53.603Z,159108179360858
"""JX @ Div4SB3AM1"" checks",2020-06-02T07:09:52.693Z,159108179269685
"""The Kai @ 1txO9KYpw5"" checks",2020-06-02T07:09:50.252Z,159108179025773
"turn: J♥, 10♥, 8♥ [4♦]",2020-06-02T07:09:47.369Z,159108178737403
"""The Kai @ 1txO9KYpw5"" calls with 5000",2020-06-02T07:09:46.459Z,159108178646302
"""KK @ jJQa4wILEv"" calls and all in with 2906",2020-06-02T07:09:43.212Z,159108178321739
"""JX @ Div4SB3AM1"" raises with 5000",2020-06-02T07:09:39.942Z,159108177994731
"""The Kai @ 1txO9KYpw5"" checks",2020-06-02T07:09:35.428Z,159108177543260
"flop:  [J♥, 10♥, 8♥]",2020-06-02T07:09:31.366Z,159108177137076
"""JX @ Div4SB3AM1"" checks",2020-06-02T07:09:30.459Z,159108177046903
"""The Kai @ 1txO9KYpw5"" calls with 50",2020-06-02T07:09:26.586Z,159108176659235
"""KK @ jJQa4wILEv"" calls with 50",2020-06-02T07:09:24.635Z,159108176464059
"""tony back @ OWsGxKwyjS"" folds",2020-06-02T07:09:22.460Z,159108176246598
"""Hy @ cMBxzvx1EZ"" folds",2020-06-02T07:09:18.458Z,159108175846300
"""j4ff @ DzhdXhTz7D"" folds",2020-06-02T07:09:16.993Z,159108175700211
"""JX @ Div4SB3AM1"" posts a big blind of 50",2020-06-02T07:09:14.679Z,159108175468437
"""The Kai @ 1txO9KYpw5"" posts a small blind of 25",2020-06-02T07:09:14.679Z,159108175468436
"Your hand is 5♥, 10♠",2020-06-02T07:09:14.679Z,159108175468421
"-- starting hand #210 (dealer: ""KK @ jJQa4wILEv"") --",2020-06-02T07:09:14.679Z,159108175468414
"-- ending hand #209 --",2020-06-02T07:09:08.153Z,159108174815830
"""The Kai @ 1txO9KYpw5"" wins 96 with Two Pair, J's & 8's (hand: 8♦, 8♥)",2020-06-02T07:09:08.153Z,159108174815829
"""KK @ jJQa4wILEv"" wins 2956 with Three of a Kind, J's (hand: J♥, K♠)",2020-06-02T07:09:08.153Z,159108174815824
"river: A♣, 2♦, J♣, 5♥ [J♠]",2020-06-02T07:09:05.130Z,159108174513762
"""KK @ jJQa4wILEv"" shows a J♥, K♠.",2020-06-02T07:09:02.107Z,159108174211488
"""The Kai @ 1txO9KYpw5"" shows a 8♦, 8♥.",2020-06-02T07:09:02.107Z,159108174211486
"turn: A♣, 2♦, J♣ [5♥]",2020-06-02T07:09:02.107Z,159108174211479
"""Hy @ cMBxzvx1EZ"" folds",2020-06-02T07:09:00.687Z,159108174069203
"""The Kai @ 1txO9KYpw5"" raises with 813",2020-06-02T07:08:54.169Z,159108173417419
"flop:  [A♣, 2♦, J♣]",2020-06-02T07:08:50.343Z,159108173034782
"""KK @ jJQa4wILEv"" calls and all in with 952",2020-06-02T07:08:49.432Z,159108172943644
"The player ""Durrrrr @ G2Nl3cTGsS"" passed the room ownership to ""The Kai @ 1txO9KYpw5"".",2020-06-02T07:08:48.479Z,159108172848411
